Vulnerability ID        Package                                     Severity          Fix                        CVE Refs              Vulnerability URL                                                 Type        Feed Group        Package Path        
CVE-2018-1123           libprocps0-1:3.3.3-3                        Unknown           None                       CVE-2018-1123         https://security-tracker.debian.org/tracker/CVE-2018-1123         dpkg        debian:7          pkgdb               
CVE-2018-1123           procps-1:3.3.3-3                            Unknown           None                       CVE-2018-1123         https://security-tracker.debian.org/tracker/CVE-2018-1123         dpkg        debian:7          pkgdb               
CVE-2018-11236          libc-bin-2.13-38+deb7u12                    Unknown           None                       CVE-2018-11236        https://security-tracker.debian.org/tracker/CVE-2018-11236        dpkg        debian:7          pkgdb               
CVE-2018-11236          libc6-2.13-38+deb7u12                       Unknown           None                       CVE-2018-11236        https://security-tracker.debian.org/tracker/CVE-2018-11236        dpkg        debian:7          pkgdb               
CVE-2018-11236          multiarch-support-2.13-38+deb7u12           Unknown           None                       CVE-2018-11236        https://security-tracker.debian.org/tracker/CVE-2018-11236        dpkg        debian:7          pkgdb               
CVE-2018-11237          libc-bin-2.13-38+deb7u12                    Unknown           None                       CVE-2018-11237        https://security-tracker.debian.org/tracker/CVE-2018-11237        dpkg        debian:7          pkgdb               
CVE-2018-11237          libc6-2.13-38+deb7u12                       Unknown           None                       CVE-2018-11237        https://security-tracker.debian.org/tracker/CVE-2018-11237        dpkg        debian:7          pkgdb               
CVE-2018-11237          multiarch-support-2.13-38+deb7u12           Unknown           None                       CVE-2018-11237        https://security-tracker.debian.org/tracker/CVE-2018-11237        dpkg        debian:7          pkgdb               
CVE-2018-1124           libprocps0-1:3.3.3-3                        Unknown           None                       CVE-2018-1124         https://security-tracker.debian.org/tracker/CVE-2018-1124         dpkg        debian:7          pkgdb               
CVE-2018-1124           procps-1:3.3.3-3                            Unknown           None                       CVE-2018-1124         https://security-tracker.debian.org/tracker/CVE-2018-1124         dpkg        debian:7          pkgdb               
CVE-2018-1125           libprocps0-1:3.3.3-3                        Unknown           None                       CVE-2018-1125         https://security-tracker.debian.org/tracker/CVE-2018-1125         dpkg        debian:7          pkgdb               
CVE-2018-1125           procps-1:3.3.3-3                            Unknown           None                       CVE-2018-1125         https://security-tracker.debian.org/tracker/CVE-2018-1125         dpkg        debian:7          pkgdb               
CVE-2018-1126           libprocps0-1:3.3.3-3                        Unknown           None                       CVE-2018-1126         https://security-tracker.debian.org/tracker/CVE-2018-1126         dpkg        debian:7          pkgdb               
CVE-2018-1126           procps-1:3.3.3-3                            Unknown           None                       CVE-2018-1126         https://security-tracker.debian.org/tracker/CVE-2018-1126         dpkg        debian:7          pkgdb               
