Vulnerability ID           Package                                            Severity          Fix                            CVE Refs                Vulnerability URL                                                     Type          Feed Group           Package Path                                   
CVE-2018-1061              libpython3.5-stdlib-3.5.2-2ubuntu0~16.04.3         Low               3.5.2-2ubuntu0~16.04.5         CVE-2018-1061           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1061           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-1061              python3.5-3.5.2-2ubuntu0~16.04.3                   Low               3.5.2-2ubuntu0~16.04.5         CVE-2018-1061           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1061           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-1061              python3.5-minimal-3.5.2-2ubuntu0~16.04.3           Low               3.5.2-2ubuntu0~16.04.5         CVE-2018-1061           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1061           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-15473             openssh-client-1:7.2p2-4ubuntu2.1                  Low               1:7.2p2-4ubuntu2.6             CVE-2018-15473          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-15473          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-15473             openssh-server-1:7.2p2-4ubuntu2.1                  Low               1:7.2p2-4ubuntu2.6             CVE-2018-15473          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-15473          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-15473             openssh-sftp-server-1:7.2p2-4ubuntu2.2             Low               1:7.2p2-4ubuntu2.6             CVE-2018-15473          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-15473          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-16888             libsystemd0-229-4ubuntu21                          Low               229-4ubuntu21.27               CVE-2018-16888          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-16888          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-16888             libudev1-229-4ubuntu21                             Low               229-4ubuntu21.27               CVE-2018-16888          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-16888          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-16888             systemd-229-4ubuntu21                              Low               229-4ubuntu21.27               CVE-2018-16888          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-16888          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-16888             systemd-sysv-229-4ubuntu21                         Low               229-4ubuntu21.27               CVE-2018-16888          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-16888          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-20060             python3-urllib3-1.13.1-2ubuntu0.16.04.1            Low               1.13.1-2ubuntu0.16.04.3        CVE-2018-20060          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-20060          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-20406             libpython3.5-minimal-3.5.2-2ubuntu0~16.04.3        Low               3.5.2-2ubuntu0~16.04.8         CVE-2018-20406          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-20406          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-20406             libpython3.5-stdlib-3.5.2-2ubuntu0~16.04.3         Low               3.5.2-2ubuntu0~16.04.8         CVE-2018-20406          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-20406          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-20406             python3.5-3.5.2-2ubuntu0~16.04.3                   Low               3.5.2-2ubuntu0~16.04.8         CVE-2018-20406          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-20406          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-20406             python3.5-minimal-3.5.2-2ubuntu0~16.04.3           Low               3.5.2-2ubuntu0~16.04.8         CVE-2018-20406          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-20406          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-20482             tar-1.28-2.1ubuntu0.1                              Low               None                           CVE-2018-20482          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-20482          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-20843             libexpat1-2.1.0-7ubuntu0.16.04.3                   Low               2.1.0-7ubuntu0.16.04.4         CVE-2018-20843          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-20843          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-5407              libssl1.0.0-1.0.2g-1ubuntu4.8                      Low               1.0.2g-1ubuntu4.14             CVE-2018-5407           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5407           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-5407              openssl-1.0.2g-1ubuntu4.8                          Low               1.0.2g-1ubuntu4.14             CVE-2018-5407           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5407           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-5710              krb5-locales-1.13.2+dfsg-5ubuntu2                  Low               None                           CVE-2018-5710           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5710           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-5710              libgssapi-krb5-2-1.13.2+dfsg-5ubuntu2              Low               None                           CVE-2018-5710           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5710           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-5710              libk5crypto3-1.13.2+dfsg-5ubuntu2                  Low               None                           CVE-2018-5710           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5710           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-5710              libkrb5-3-1.13.2+dfsg-5ubuntu2                     Low               None                           CVE-2018-5710           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5710           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-5710              libkrb5support0-1.13.2+dfsg-5ubuntu2               Low               None                           CVE-2018-5710           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5710           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-5729              krb5-locales-1.13.2+dfsg-5ubuntu2                  Low               1.13.2+dfsg-5ubuntu2.1         CVE-2018-5729           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5729           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-5729              libgssapi-krb5-2-1.13.2+dfsg-5ubuntu2              Low               1.13.2+dfsg-5ubuntu2.1         CVE-2018-5729           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5729           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-5729              libk5crypto3-1.13.2+dfsg-5ubuntu2                  Low               1.13.2+dfsg-5ubuntu2.1         CVE-2018-5729           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5729           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-5729              libkrb5-3-1.13.2+dfsg-5ubuntu2                     Low               1.13.2+dfsg-5ubuntu2.1         CVE-2018-5729           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5729           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-5729              libkrb5support0-1.13.2+dfsg-5ubuntu2               Low               1.13.2+dfsg-5ubuntu2.1         CVE-2018-5729           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5729           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-5730              krb5-locales-1.13.2+dfsg-5ubuntu2                  Low               1.13.2+dfsg-5ubuntu2.1         CVE-2018-5730           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5730           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-5730              libgssapi-krb5-2-1.13.2+dfsg-5ubuntu2              Low               1.13.2+dfsg-5ubuntu2.1         CVE-2018-5730           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5730           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-5730              libk5crypto3-1.13.2+dfsg-5ubuntu2                  Low               1.13.2+dfsg-5ubuntu2.1         CVE-2018-5730           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5730           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-5730              libkrb5-3-1.13.2+dfsg-5ubuntu2                     Low               1.13.2+dfsg-5ubuntu2.1         CVE-2018-5730           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5730           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-5730              libkrb5support0-1.13.2+dfsg-5ubuntu2               Low               1.13.2+dfsg-5ubuntu2.1         CVE-2018-5730           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5730           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-7169              login-1:4.2-3.1ubuntu5.3                           Low               None                           CVE-2018-7169           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-7169           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-7169              passwd-1:4.2-3.1ubuntu5.3                          Low               None                           CVE-2018-7169           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-7169           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-8740              libsqlite3-0-3.11.0-1ubuntu1                       Low               3.11.0-1ubuntu1.1              CVE-2018-8740           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-8740           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-13050             gnupg-1.4.20-1ubuntu3.1                            Low               None                           CVE-2019-13050          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-13050          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-13050             gpgv-1.4.20-1ubuntu3.1                             Low               None                           CVE-2019-13050          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-13050          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-14855             gnupg-1.4.20-1ubuntu3.1                            Low               None                           CVE-2019-14855          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-14855          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-14855             gpgv-1.4.20-1ubuntu3.1                             Low               None                           CVE-2019-14855          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-14855          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-1547              libssl1.0.0-1.0.2g-1ubuntu4.8                      Low               1.0.2g-1ubuntu4.16             CVE-2019-1547           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-1547           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-1547              openssl-1.0.2g-1ubuntu4.8                          Low               1.0.2g-1ubuntu4.16             CVE-2019-1547           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-1547           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-1551              libssl1.0.0-1.0.2g-1ubuntu4.8                      Low               1.0.2g-1ubuntu4.16             CVE-2019-1551           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-1551           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-1551              openssl-1.0.2g-1ubuntu4.8                          Low               1.0.2g-1ubuntu4.16             CVE-2019-1551           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-1551           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-1563              libssl1.0.0-1.0.2g-1ubuntu4.8                      Low               1.0.2g-1ubuntu4.16             CVE-2019-1563           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-1563           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-1563              openssl-1.0.2g-1ubuntu4.8                          Low               1.0.2g-1ubuntu4.16             CVE-2019-1563           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-1563           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-16168             libsqlite3-0-3.11.0-1ubuntu1                       Low               3.11.0-1ubuntu1.3              CVE-2019-16168          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-16168          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-16935             libpython3.5-minimal-3.5.2-2ubuntu0~16.04.3        Low               3.5.2-2ubuntu0~16.04.9         CVE-2019-16935          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-16935          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-16935             libpython3.5-stdlib-3.5.2-2ubuntu0~16.04.3         Low               3.5.2-2ubuntu0~16.04.9         CVE-2019-16935          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-16935          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-16935             python3.5-3.5.2-2ubuntu0~16.04.3                   Low               3.5.2-2ubuntu0~16.04.9         CVE-2019-16935          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-16935          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-16935             python3.5-minimal-3.5.2-2ubuntu0~16.04.3           Low               3.5.2-2ubuntu0~16.04.9         CVE-2019-16935          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-16935          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-17514             libpython3.5-minimal-3.5.2-2ubuntu0~16.04.3        Low               3.5.2-2ubuntu0~16.04.11        CVE-2019-17514          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-17514          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-17514             libpython3.5-stdlib-3.5.2-2ubuntu0~16.04.3         Low               3.5.2-2ubuntu0~16.04.11        CVE-2019-17514          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-17514          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-17514             python3.5-3.5.2-2ubuntu0~16.04.3                   Low               3.5.2-2ubuntu0~16.04.11        CVE-2019-17514          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-17514          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-17514             python3.5-minimal-3.5.2-2ubuntu0~16.04.3           Low               3.5.2-2ubuntu0~16.04.11        CVE-2019-17514          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-17514          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-17543             liblz4-1-0.0~r131-2ubuntu2                         Low               None                           CVE-2019-17543          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-17543          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-18276             bash-4.3-14ubuntu1.2                               Low               None                           CVE-2019-18276          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-18276          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-19126             libc-bin-2.23-0ubuntu9                             Low               2.23-0ubuntu11.2               CVE-2019-19126          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-19126          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-19126             libc6-2.23-0ubuntu9                                Low               2.23-0ubuntu11.2               CVE-2019-19126          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-19126          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-19126             multiarch-support-2.23-0ubuntu9                    Low               2.23-0ubuntu11.2               CVE-2019-19126          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-19126          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-20218             libsqlite3-0-3.11.0-1ubuntu1                       Low               3.11.0-1ubuntu1.4              CVE-2019-20218          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-20218          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-20386             libsystemd0-229-4ubuntu21                          Low               229-4ubuntu21.27               CVE-2019-20386          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-20386          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-20386             libudev1-229-4ubuntu21                             Low               229-4ubuntu21.27               CVE-2019-20386          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-20386          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-20386             systemd-229-4ubuntu21                              Low               229-4ubuntu21.27               CVE-2019-20386          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-20386          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-20386             systemd-sysv-229-4ubuntu21                         Low               229-4ubuntu21.27               CVE-2019-20386          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-20386          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-20838             libpcre3-2:8.38-3.1                                Low               None                           CVE-2019-20838          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-20838          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-5010              libpython3.5-minimal-3.5.2-2ubuntu0~16.04.3        Low               3.5.2-2ubuntu0~16.04.8         CVE-2019-5010           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-5010           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-5010              libpython3.5-stdlib-3.5.2-2ubuntu0~16.04.3         Low               3.5.2-2ubuntu0~16.04.8         CVE-2019-5010           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-5010           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-5010              python3.5-3.5.2-2ubuntu0~16.04.3                   Low               3.5.2-2ubuntu0~16.04.8         CVE-2019-5010           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-5010           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-5010              python3.5-minimal-3.5.2-2ubuntu0~16.04.3           Low               3.5.2-2ubuntu0~16.04.8         CVE-2019-5010           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-5010           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-5827              libsqlite3-0-3.11.0-1ubuntu1                       Low               3.11.0-1ubuntu1.3              CVE-2019-5827           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-5827           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-6111              openssh-client-1:7.2p2-4ubuntu2.1                  Low               1:7.2p2-4ubuntu2.8             CVE-2019-6111           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-6111           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-6111              openssh-server-1:7.2p2-4ubuntu2.1                  Low               1:7.2p2-4ubuntu2.8             CVE-2019-6111           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-6111           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-6111              openssh-sftp-server-1:7.2p2-4ubuntu2.2             Low               1:7.2p2-4ubuntu2.8             CVE-2019-6111           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-6111           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-8905              file-1:5.25-2ubuntu1                               Low               1:5.25-2ubuntu1.2              CVE-2019-8905           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-8905           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-8905              libmagic1-1:5.25-2ubuntu1                          Low               1:5.25-2ubuntu1.2              CVE-2019-8905           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-8905           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-9169              libc-bin-2.23-0ubuntu9                             Low               2.23-0ubuntu11.2               CVE-2019-9169           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-9169           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-9169              libc6-2.23-0ubuntu9                                Low               2.23-0ubuntu11.2               CVE-2019-9169           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-9169           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-9169              multiarch-support-2.23-0ubuntu9                    Low               2.23-0ubuntu11.2               CVE-2019-9169           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-9169           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-9674              libpython3.5-minimal-3.5.2-2ubuntu0~16.04.3        Low               3.5.2-2ubuntu0~16.04.11        CVE-2019-9674           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-9674           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-9674              libpython3.5-stdlib-3.5.2-2ubuntu0~16.04.3         Low               3.5.2-2ubuntu0~16.04.11        CVE-2019-9674           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-9674           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-9674              python3.5-3.5.2-2ubuntu0~16.04.3                   Low               3.5.2-2ubuntu0~16.04.11        CVE-2019-9674           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-9674           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-9674              python3.5-minimal-3.5.2-2ubuntu0~16.04.3           Low               3.5.2-2ubuntu0~16.04.11        CVE-2019-9674           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-9674           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-9923              tar-1.28-2.1ubuntu0.1                              Low               None                           CVE-2019-9923           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-9923           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-9924              bash-4.3-14ubuntu1.2                               Low               4.3-14ubuntu1.4                CVE-2019-9924           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-9924           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2019-9937              libsqlite3-0-3.11.0-1ubuntu1                       Low               3.11.0-1ubuntu1.2              CVE-2019-9937           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-9937           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-10029             libc-bin-2.23-0ubuntu9                             Low               2.23-0ubuntu11.2               CVE-2020-10029          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-10029          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-10029             libc6-2.23-0ubuntu9                                Low               2.23-0ubuntu11.2               CVE-2020-10029          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-10029          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-10029             multiarch-support-2.23-0ubuntu9                    Low               2.23-0ubuntu11.2               CVE-2020-10029          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-10029          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-10543             perl-base-5.22.1-9                                 Low               5.22.1-9ubuntu0.9              CVE-2020-10543          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-10543          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-10878             perl-base-5.22.1-9                                 Low               5.22.1-9ubuntu0.9              CVE-2020-10878          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-10878          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-12723             perl-base-5.22.1-9                                 Low               5.22.1-9ubuntu0.9              CVE-2020-12723          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-12723          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-14422             libpython3.5-minimal-3.5.2-2ubuntu0~16.04.3        Low               3.5.2-2ubuntu0~16.04.11        CVE-2020-14422          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-14422          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-14422             libpython3.5-stdlib-3.5.2-2ubuntu0~16.04.3         Low               3.5.2-2ubuntu0~16.04.11        CVE-2020-14422          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-14422          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-14422             python3.5-3.5.2-2ubuntu0~16.04.3                   Low               3.5.2-2ubuntu0~16.04.11        CVE-2020-14422          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-14422          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-14422             python3.5-minimal-3.5.2-2ubuntu0~16.04.3           Low               3.5.2-2ubuntu0~16.04.11        CVE-2020-14422          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-14422          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-1752              libc-bin-2.23-0ubuntu9                             Low               2.23-0ubuntu11.2               CVE-2020-1752           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-1752           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-1752              libc6-2.23-0ubuntu9                                Low               2.23-0ubuntu11.2               CVE-2020-1752           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-1752           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-1752              multiarch-support-2.23-0ubuntu9                    Low               2.23-0ubuntu11.2               CVE-2020-1752           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-1752           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-1968              libssl1.0.0-1.0.2g-1ubuntu4.8                      Low               1.0.2g-1ubuntu4.17             CVE-2020-1968           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-1968           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-1968              openssl-1.0.2g-1ubuntu4.8                          Low               1.0.2g-1ubuntu4.17             CVE-2020-1968           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-1968           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-6096              libc-bin-2.23-0ubuntu9                             Low               None                           CVE-2020-6096           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-6096           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-6096              libc6-2.23-0ubuntu9                                Low               None                           CVE-2020-6096           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-6096           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-6096              multiarch-support-2.23-0ubuntu9                    Low               None                           CVE-2020-6096           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-6096           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-8492              libpython3.5-minimal-3.5.2-2ubuntu0~16.04.3        Low               3.5.2-2ubuntu0~16.04.10        CVE-2020-8492           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-8492           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-8492              libpython3.5-stdlib-3.5.2-2ubuntu0~16.04.3         Low               3.5.2-2ubuntu0~16.04.10        CVE-2020-8492           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-8492           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-8492              python3.5-3.5.2-2ubuntu0~16.04.3                   Low               3.5.2-2ubuntu0~16.04.10        CVE-2020-8492           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-8492           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2020-8492              python3.5-minimal-3.5.2-2ubuntu0~16.04.3           Low               3.5.2-2ubuntu0~16.04.10        CVE-2020-8492           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2020-8492           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-1585              libapparmor1-2.10.95-0ubuntu2.7                    Medium            None                           CVE-2016-1585           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-1585           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-3119              krb5-locales-1.13.2+dfsg-5ubuntu2                  Medium            1.13.2+dfsg-5ubuntu2.1         CVE-2016-3119           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3119           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-3119              libgssapi-krb5-2-1.13.2+dfsg-5ubuntu2              Medium            1.13.2+dfsg-5ubuntu2.1         CVE-2016-3119           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3119           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-3119              libk5crypto3-1.13.2+dfsg-5ubuntu2                  Medium            1.13.2+dfsg-5ubuntu2.1         CVE-2016-3119           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3119           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-3119              libkrb5-3-1.13.2+dfsg-5ubuntu2                     Medium            1.13.2+dfsg-5ubuntu2.1         CVE-2016-3119           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3119           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-3119              libkrb5support0-1.13.2+dfsg-5ubuntu2               Medium            1.13.2+dfsg-5ubuntu2.1         CVE-2016-3119           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3119           dpkg          ubuntu:16.04         pkgdb                                          
